,the,DT,O
,agency,NN,O
,said,VBD,O
,.,.,O
Sentence: 2180, ,O,
,The,DT,O
,Islamic,NNP,LOC
,Republic,NNP,LOC
,of,IN,LOC
,Iran,NNP,LOC
,has,VBZ,O
,reported,VBN,O
,some,DT,O
,32,CD,O
,new,JJ,O
,cases,NNS,O
,of,IN,O
,ceasefire,NN,O
,violations,NNS,O
,by,IN,O
,the,DT,O
,Iraqi,JJ,MISC
,regime,NN,O
,between,IN,O
,March,NNP,O
,31,CD,O
,and,CC,O
,May,NNP,O
,31,CD,O
,",",",",O
,1996,CD,O
,",",",",O
, ,O,
,it,PRP,O
,reported,VBD,O
,from,IN,O
,New,NNP,LOC
,York,NNP,LOC
,.,.,O
Sentence: 2181,It,PRP,O
,said,VBD,O
,violations,NNS,O
,included,VBD,O
,constructing,VBG,O
,observation,NN,O
,posts,NNS,O
,",",",",O
,installing,VBG,O
,mortars,NNS,O
,and,CC,O
,anti-aircraft,JJ,O
,cannons,NNS,O
,",",",",O
,setting,VBG,O
,up,RP,O
,tents,NNS,O
,",",",",O
,penetrating,JJ,O
,Iranian,JJ,MISC
,territory,NN,O
,",",",",O
,and,CC,O
,firing,VBG,O
,rifle,NN,O
,grenades,NNS,O
,towards,IN,O
,Iranian,JJ,MISC
,territory,NN,O
,.,.,O
Sentence: 2182,The,DT,O
,eight-year,JJ,O
,war,NN,O
,between,IN,O
,the,DT,O
,two,CD,O
,countries,NNS,O
,ended,VBN,O
,with,IN,O
,a,DT,O
,U.N.-sponsored,JJ,MISC
,ceasefire,NN,O
,.,.,O
Sentence: 2183,-DOCSTART-,-X-,O
,PRESS,NNS,O
,DIGEST,NNP,O
,-,:,O
,Iraq,NNP,LOC
,-,:,O
,Aug,NNP,O
,24,CD,O
,.,.,O
Sentence: 2184,BAGHDAD,NNP,LOC
,1996-08-24,CD,O
,These,DT,O
,are,VBP,O
,some,DT,O
,of,IN,O
,the,DT,O
,leading,VBG,O
,stories,NNS,O
,in,IN,O
,the,DT,O
,official,JJ,O
,Iraqi,JJ,MISC
,press,NN,O
,on,IN,O
,Saturday,NNP,O
,.,.,O
Sentence: 2185,Reuters,NNP,ORG
,has,VBZ,O
,not,RB,O
,verified,VBN,O
,these,DT,O
,stories,NNS,O
,and,CC,O
,does,VBZ,O
,not,RB,O
,vouch,NN,O
,for,IN,O
,their,PRP$,O
,accuracy,NN,O
,.,.,O
Sentence: 2186,JUMHOURIYA,NNP,ORG
,-,:,O
,Istanbul,JJ,LOC
,chamber,NN,O
,of,IN,O
,commerce,NN,O
,urges,VBZ,O
,Ankara,NNP,LOC
,to,TO,O
,resume,VB,O
,trade,NN,O
,with,IN,O
,Iraq,NNP,LOC
,.,.,O
Sentence: 2187,-,:,O
,Offers,NNS,O
,from,IN,O
,Arab,NNP,MISC
,and,CC,O
,foreign,JJ,O
,companies,NNS,O
,to,TO,O
,supply,VB,O
,Iraq,NNP,LOC
,with,IN,O
,goods,NNS,O
,.,.,O
Sentence: 2188,-,:,O
,Four,CD,O
,ships,NNS,O
,unload,VBP,O
,tonnes,NNS,O
,of,IN,O
,Iraq-bound,JJ,MISC
,sugar,NN,O
,at,IN,O
,Jordan,NNP,LOC
,'s,POS,O
,Aqaba,NNP,LOC
,.,.,O
Sentence: 2189,-,:,O
,Editorial,NN,O
,blames,VBZ,O
,U.S.,NNP,LOC
,for,IN,O
,latest,JJS,O
,flare-up,NN,O
,of,IN,O
,fighting,VBG,O
,between,IN,O
,Kurdish,JJ,MISC
,rebels,NNS,O
,in,IN,O
,northern,JJ,O
,Iraq,NNP,LOC
,.,.,O
Sentence: 2190,-,:,O
,Black,NNP,O
,market,NN,O
,booms,NNS,O
,in,IN,O
,the,DT,O
,shadow,NN,O
,of,IN,O
,state-run,JJ,O
,supermarkets,NNS,O
,.,.,O
Sentence: 2191,-,:,O
,Parliament,NNP,O
,completes,VBZ,O
,draft,NN,O
,law,NN,O
,on,IN,O
,protection,NN,O
,of,IN,O
,river,NN,O
,waters,NNS,O
,in,IN,O
,Iraq,NNP,LOC
,.,.,O
Sentence: 2192,QADISSIYA,NNP,ORG
,-,:,O
,Iraq,NNP,LOC
,denounces,VBZ,O
,violation,NN,O
,of,IN,O
,airspace,NN,O
,by,IN,O
,U.S.,NNP,LOC
,warplanes,NNS,O
,.,.,O
Sentence: 2193,IRAQ,NN,LOC
,-,:,O
,Editorial,NN,O
,lambasts,NNS,O
,Jalal,NNP,PER
,Talabani,NNP,PER
,",",",",O
,leader,NN,O
,of,IN,O
,a,DT,O
,Kurdish,JJ,MISC
,rebel,NN,O
,faction,NN,O
,in,IN,O
,the,DT,O
,north,NN,O
,",",",",O
,for,IN,O
,liaising,VBG,O
,with,IN,O
,Iran,NNP,LOC
,in,IN,O
,its,PRP$,O
,fight,NN,O
,against,IN,O
,rivals,NNS,O
,.,.,O
Sentence: 2194,BABEL,NNP,ORG
,-,:,O
,Blaming,NNP,O
,Iraq,NNP,LOC
,for,IN,O
,riots,NNS,O
,in,IN,O
,Jordan,NNP,LOC
,is,VBZ,O
,a,DT,O
,dirty,JJ,O
,game,NN,O
,.,.,O
Sentence: 2195,-DOCSTART-,-X-,O
,Clinton,NNP,PER
,campaign,NN,O
,busy,JJ,O
,making,VBG,O
, ,O,
,news,NN,O
, ,O,
,.,.,O
Sentence: 2196,Laurence,NNP,PER
,McQuillan,NNP,PER
,WASHINGTON,NNP,LOC
,1996-08-24,CD,O
,President,NNP,O
,Bill,NNP,PER
,Clinton,NNP,PER
,has,VBZ,O
,served,VBN,O
,notice,NN,O
,he,PRP,O
,intends,VBZ,O
,to,TO,O
,be,VB,O
,busy,JJ,O
, ,O,
,making,VBG,O
,news,NN,O
, ,O,
,--,:,O
,or,CC,O
,at,IN,O
,least,JJS,O
,doing,VBG,O
,things,NNS,O
,that,WDT,O
,look,VBP,O
,and,CC,O
,sound,NN,O
,like,IN,O
,it,PRP,O
,in,IN,O
,a,DT,O
,campaign,NN,O
,year,NN,O
,.,.,O
Sentence: 2197,With,IN,O
,Democrats,NNP,MISC
,gathering,NN,O
,in,IN,O
,Chicago,NNP,LOC
,to,TO,O
,start,VB,O
,a,DT,O
,convention,NN,O
,on,IN,O
,Monday,NNP,O
,to,TO,O
,nominate,VB,O
,him,PRP,O
,for,IN,O
,a,DT,O
,second,JJ,O
,term,NN,O
,as,IN,O
,president,NN,O
,",",",",O
,Clinton,NNP,PER
,plans,VBZ,O
,a,DT,O
,steady,JJ,O
,parade,NN,O
,of,IN,O
,events,NNS,O
,designed,VBN,O
,to,TO,O
,highlight,VB,O
,his,PRP$,O
,leadership,NN,O
,and,CC,O
,dim,JJ,O
,the,DT,O
,glow,NN,O
,of,IN,O
,the,DT,O
,just-concluded,JJ,O
,Republican,NNP,MISC
,conclave,NN,O
,that,WP,O
,gave,VBD,O
,a,DT,O
,boost,NN,O
,to,TO,O
,rival,NN,O
,Bob,NNP,PER
,Dole,NNP,PER
,.,.,O
Sentence: 2198,After,IN,O
,a,DT,O
,week,NN,O
,of,IN,O
,carefully,RB,O
,orchestrated,VBN,O
,events,NNS,O
,signing,VBG,O
,into,IN,O
,law,NN,O
,bills,NNS,O
,passed,VBN,O
,by,IN,O
,the,DT,O
,Republican-controlled,JJ,MISC
,Congress,NNP,ORG
,",",",",O
,Clinton,NNP,PER
,used,VBD,O
,his,PRP$,O
,Saturday,NNP,O
,radio,NN,O
,address,NN,O
,to,TO,O
,the,DT,O
,nation,NN,O
,to,TO,O
,proudly,RB,O
, ,O,
,announce,VB,O
, ,O,
,a,DT,O
,development,NN,O
,in,IN,O
,the,DT,O
,war,NN,O
,on,IN,O
,crime,NN,O
,.,.,O
Sentence: 2199, ,O,
,Sixty,CD,O
,days,NNS,O
,ago,RB,O
,I,PRP,O
,directed,VBD,O
,the,DT,O
,attorney,NN,O
,general,NN,O
,to,TO,O
,draw,VB,O
,up,RP,O
,a,DT,O
,plan,NN,O
,for,IN,O
,a,DT,O
,national,JJ,O
,registry,NN,O
,of,IN,O
,sex,NN,O
,offenders,NNS,O
,",",",",O
, ,O,
,Clinton,NNP,PER
,said,VBD,O
,.,.,O
Sentence: 2200, ,O,
,That,DT,O
,plan,NN,O
,has,VBZ,O
,now,RB,O
,reached,VBN,O
,my,PRP$,O
,desk,NN,O
,.,.,O
Sentence: 2201, ,O,
, ,O,
,Today,NN,O
,I,PRP,O
,am,VBP,O
,pleased,VBN,O
,to,TO,O
,announce,VB,O
,that,IN,O
,we,PRP,O
,are,VBP,O
,following,VBG,O
,through,RP,O
,on,IN,O
,our,PRP$,O
,commitment,NN,O
,to,TO,O
,keep,VB,O
,track,NN,O
,of,IN,O
,these,DT,O
,criminals,NNS,O
,",",",",O
,not,RB,O
,just,RB,O
,in,IN,O
,a,DT,O
,single,JJ,O
,state,NN,O
,but,CC,O
,wherever,WRB,O
,they,PRP,O
,go,VBP,O
,",",",",O
, ,O,
,he,PRP,O
,said,VBD,O
,.,.,O
Sentence: 2202,Actually,RB,O
,",",",",O
,creation,NN,O
,of,IN,O
,such,PDT,O
,a,DT,O
,registry,NN,O
,was,VBD,O
,underway,RB,O
,without,IN,O
,Clinton,NNP,PER
,lifting,VBG,O
,a,DT,O
,finger,NN,O
,.,.,O
Sentence: 2203,Attorney,NNP,O
,General,NNP,O
,Janet,NNP,PER
,Reno,NNP,PER
,'s,POS,O
,report,NN,O
,--,:,O
,all,DT,O
,nine,CD,O
,pages,NNS,O
,of,IN,O
,it,PRP,O
,",",",",O
,including,VBG,O
,footnotes,NNS,O
,--,:,O
,offers,VBZ,O
,only,RB,O
,the,DT,O
,interim,JJ,O
,services,NNS,O
,of,IN,O
,the,DT,O
,FBI,NNP,ORG
,until,IN,O
,a,DT,O
,formal,JJ,O
,registry,NN,O
,on,IN,O
,sex,NN,O
,offenders,NNS,O
,has,VBZ,O
,been,VBN,O
,established,VBN,O
,.,.,O
Sentence: 2204,Two,CD,O
,months,NNS,O
,ago,RB,O
,",",",",O
,Clinton,NNP,PER
,announced,VBD,O
,he,PRP,O
,wanted,VBD,O
,an,DT,O
,interim,JJ,O
,effort,NN,O
,established,VBD,O
,.,.,O
Sentence: 2205,Now,RB,O
,",",",",O
,60,CD,O
,days,NNS,O
,later,RB,O
,",",",",O
,he,PRP,O
,had,VBD,O
,a,DT,O
,chance,NN,O
,to,TO,O
,talk,VB,O
,about,IN,O
,it,PRP,O
,again,RB,O
,.,.,O
Sentence: 2206,It,PRP,O
,is,VBZ,O
,an,DT,O
,example,NN,O
,of,IN,O
,Clinton,NNP,PER
,'s,POS,O
,strategic,JJ,O
,planning,NN,O
,as,IN,O
,he,PRP,O
,heads,VBZ,O
,into,IN,O
,the,DT,O
,stretch,NN,O
,drive,NN,O
,for,IN,O
,the,DT,O
,Nov.,NNP,O
,5,CD,O
,presidential,JJ,O
,election,NN,O
,.,.,O
Sentence: 2207,Such,JJ,O
,things,NNS,O
,do,VBP,O
,not,RB,O
,happen,VB,O
,by,IN,O
,chance,NN,O
,in,IN,O
,the,DT,O
,Clinton,NNP,PER
,White,NNP,LOC
,House,NNP,LOC
,",",",",O
,they,PRP,O
,are,VBP,O
,part,NN,O
,of,IN,O
,his,PRP$,O
,political,JJ,O
,chess,NN,O
,game,NN,O
,.,.,O
Sentence: 2208,In,IN,O
,the,DT,O
,past,JJ,O
,week,NN,O
,Clinton,NNP,PER
,signed,VBD,O
,into,IN,O
,law,NN,O
,an,DT,O
,increase,NN,O
,in,IN,O
,the,DT,O
,minimium,NN,O
,wage,NN,O
,",",",",O
,a,DT,O
,bill,NN,O
,that,WDT,O
,makes,VBZ,O
,it,PRP,O
,easier,JJR,O
,for,IN,O
,someone,NN,O
,with,IN,O
,a,DT,O
,pre-existing,JJ,O
,health,NN,O
,problem,NN,O
,to,TO,O
,change,VB,O
,jobs,NNS,O
,",",",",O
,and,CC,O
,sweeping,JJ,O
,changes,NNS,O
,overhauling,VBG,O
,the,DT,O
,nation,NN,O
,'s,POS,O
,welfare,NN,O
,system,NN,O
,.,.,O
Sentence: 2209, ,O,
,America,NNP,LOC
,can,MD,O
,look,VB,O
,back,RP,O
,on,IN,O
,a,DT,O
,week,NN,O
,of,IN,O
,remarkable,JJ,O
,achievement,NN,O
,",",",",O
, ,O,
,Clinton,NNP,PER
,said,VBD,O
,",",",",O
,without,IN,O
,even,RB,O
,a,DT,O
,passing,VBG,O
,reference,NN,O
,to,TO,O
,the,DT,O
,Republican,NNP,MISC
,majority,NN,O
,in,IN,O
,the,DT,O
,House,NNP,ORG
,and,CC,O
,Senate,NNP,ORG
,.,.,O
Sentence: 2210, ,O,
,America,NNP,LOC
,is,VBZ,O
,on,IN,O
,the,DT,O
,right,JJ,O
,track,NN,O
,offering,NN,O
,more,JJR,O
,opportunity,NN,O
,",",",",O
,demanding,VBG,O
,more,JJR,O
,responsibility,NN,O
,",",",",O
,building,VBG,O
,a,DT,O
,stronger,JJR,O
,community,NN,O
,",",",",O
,the,DT,O
,sense,NN,O
,of,IN,O
,shared,VBN,O
,values,NNS,O
,and,CC,O
,stronger,JJR,O
,families,NNS,O
,",",",",O
, ,O,
,he,PRP,O
,said,VBD,O
,in,IN,O
,striking,VBG,O
,the,DT,O
,theme,NN,O
,of,IN,O
,his,PRP$,O
,coming,VBG,O
,week,NN,O
,.,.,O
Sentence: 2211,According,VBG,O
,to,TO,O
,a,DT,O
,senior,JJ,O
,campaign,NN,O
,official,NN,O
,",",",",O
,Clinton,NNP,PER
, ,O,
,will,MD,O
,be,VB,O
,making,VBG,O
,a,DT,O
,lot,NN,O
,of,IN,O
,news,NN,O
,in,IN,O
,the,DT,O
,coming,VBG,O
,week,NN,O
,--,:,O
,something,NN,O
,different,JJ,O
,each,DT,O
,day,NN,O
,.,.,O
Sentence: 2212, ,O,
,Clinton,NNP,PER
,departs,VBZ,O
,on,IN,O
,Sunday,NNP,O
,on,IN,O
,a,DT,O
,four-day,JJ,O
,train,NN,O
,trip,NN,O
,through,IN,O
,West,NNP,LOC
,Virginia,NNP,LOC
,",",",",O
,Kentucky,NNP,LOC
,",",",",O
,Ohio,NNP,LOC
,",",",",O
,Michigan,NNP,LOC
,and,CC,O
,Indiana,NNP,LOC
,while,IN,O
,fellow,JJ,O
,Democrats,NNPS,MISC
,are,VBP,O
,gathered,VBN,O
,in,IN,O
,Chicago,NNP,LOC
,.,.,O
Sentence: 2213, ,O,
,He,PRP,O
,'ll,MD,O
,make,VB,O
,news,NN,O
,during,IN,O
,the,DT,O
,day,NN,O
,...,:,O
,and,CC,O
,then,RB,O
,at,IN,O
,night,NN,O
,the,DT,O
,attention,NN,O
,will,MD,O
,go,VB,O
,to,TO,O
,the,DT,O
,convention,NN,O
,",",",",O
, ,O,
,said,VBD,O
,the,DT,O
,campaign,NN,O
,official,NN,O
,.,.,O
Sentence: 2214, ,O,
,We,PRP,O
,think,VBP,O
,it,PRP,O
,'ll,MD,O
,work,VB,O
,really,RB,O
,well,RB,O
,.,.,O
Sentence: 2215, ,O,
,Although,IN,O
,officials,NNS,O
,decline,VBP,O
,to,TO,O
,say,VB,O
,just,RB,O
,what,WP,O
,each,DT,O
,day,NN,O
,'s,POS,O
, ,O,
,news,NN,O
, ,O,
,will,MD,O
,be,VB,O
,",",",",O
,the,DT,O
,intent,NN,O
,is,VBZ,O
,to,TO,O
,put,VB,O
,a,DT,O
,focus,NN,O
,on,IN,O
,Clinton,NNP,PER
,himself,PRP,O
,and,CC,O
,not,RB,O
,just,RB,O
,those,DT,O
,attending,VBG,O
,the,DT,O
,party,NN,O
,'s,POS,O
,convention,NN,O
,.,.,O
Sentence: 2216,Each,DT,O
,day,NN,O
,of,IN,O
,the,DT,O
,trip,NN,O
,will,MD,O
,have,VB,O
,a,DT,O
,late,JJ,O
,start,NN,O
,",",",",O
,so,RB,O
,that,IN,O
,network,NN,O
,television,NN,O
,correspondents,NNS,O
,will,MD,O
,be,VB,O
,able,JJ,O
,to,TO,O
,do,VB,O
,live,RB,O
,reports,VBZ,O
,for,IN,O
,morning,NN,O
,programmes,NNS,O
,.,.,O
Sentence: 2217,Campaign,NN,O
,officials,NNS,O
,then,RB,O
,hope,VBP,O
,the,DT,O
,day,NN,O
,'s,POS,O
, ,O,
,news,NN,O
, ,O,
,event,NN,O
,will,MD,O
,be,VB,O
,showcased,VBN,O
,on,IN,O
,evening,NN,O
,television,NN,O
,news,NN,O
,shows,VBZ,O
,as,IN,O
,a,DT,O
,lead-in,JJ,O
,for,IN,O
,that,DT,O
,night,NN,O
,'s,POS,O
,convention,NN,O
,programme,NN,O
,.,.,O
Sentence: 2218, ,O,
,We,PRP,O
,'ll,MD,O
,be,VB,O
,concentrating,VBG,O
,...,:,O
,on,IN,O
,supporting,VBG,O
,the,DT,O
,president,NN,O
,as,IN,O
,he,PRP,O
,is,VBZ,O
,on,IN,O
,the,DT,O
,trip,NN,O
,and,CC,O
,making,VBG,O
,significant,JJ,O
,public,JJ,O
,policy,NN,O
,statements,NNS,O
,related,VBN,O
,to,TO,O
,some,DT,O
,of,IN,O
,his,PRP$,O
,plans,NNS,O
,for,IN,O
,the,DT,O
,future,NN,O
,",",",",O
, ,O,
,said,VBD,O
,White,NNP,LOC
,House,NNP,LOC
,Press,NNP,O
,Secretary,NNP,O
,Mike,NNP,PER
,McCurry,NNP,PER
,.,.,O
Sentence: 2219,McCurry,NN,PER
,said,VBD,O
,that,IN,O
,when,WRB,O
,Clinton,NNP,PER
,delivers,VBZ,O
,his,PRP$,O
,acceptance,NN,O
,address,NN,O
,on,IN,O
,Thursday,NNP,O
,night,NN,O
,to,TO,O
,fellow,NN,O
,Democrats,NNPS,MISC
,and,CC,O
,a,DT,O
,national,JJ,O
,television,NN,O
,audience,NN,O
,",",",",O
,he,PRP,O
,will,MD,O
, ,O,
,set,VBN,O
,out,RP,O
,a,DT,O
,road,NN,O
,map,NN,O
, ,O,
,for,IN,O
,the,DT,O
,nation,NN,O
,'s,POS,O
,future,JJ,O
,--,:,O
,one,CD,O
,the,DT,O
,president,NN,O
,hopes,VBZ,O
,guides,NNS,O
,him,PRP,O
,back,RB,O
,to,TO,O
,the,DT,O
,White,NNP,LOC
,House,NNP,LOC
,for,IN,O
,four,CD,O
,more,JJR,O
,years,NNS,O
,.,.,O
Sentence: 2220,-DOCSTART-,-X-,O
,Hurricane,NN,O
,expected,VBN,O
,to,TO,O
,veer,VB,O
,north,RB,O
,of,IN,O
,Caribbean,NNP,LOC
,.,.,O
Sentence: 2221,MIAMI,NNP,LOC
,1996-08-24,CD,O
,Hurricane,NNP,O
,Edouard,NNP,MISC
,grew,VBD,O
,stronger,JJR,O
,on,IN,O
,Saturday,NNP,O
,as,IN,O
,it,PRP,O
,swirled,VBD,O
,across,IN,O
,the,DT,O
,Atlantic,NNP,LOC
,Ocean,NNP,LOC
,",",",",O
,but,CC,O
,forecasters,NNS,O
,at,IN,O
,the,DT,O
,National,NNP,ORG
,Hurricane,NNP,ORG
,Center,NNP,ORG
,said,VBD,O
,the,DT,O
,storm,NN,O
,would,MD,O
,likely,RB,O
,swing,VB,O
,north,RB,O
,and,CC,O
,miss,VB,O
,the,DT,O
,Caribbean,NNP,LOC
,.,.,O
Sentence: 2222, ,O,
,Edouard,NNP,MISC
,is,VBZ,O
,getting,VBG,O
,stronger,JJR,O
,and,CC,O
,stronger,JJR,O
,",",",",O
,and,CC,O
,it,PRP,O
,already,RB,O
,has,VBZ,O
,winds,NNS,O
,of,IN,O
,105,CD,O
,mph,NN,O
,(,(,O
,185,CD,O
,kph,NN,O
,),),O
,",",",",O
, ,O,
,said,VBD,O
,hurricane,NN,O
,forecaster,NN,O
,Lixion,NNP,PER
,Avila,NNP,PER
,.,.,O
Sentence: 2223, ,O,
,But,CC,O
,the,DT,O
,good,JJ,O
,news,NN,O
,is,VBZ,O
,that,IN,O
,all,DT,O
,our,PRP$,O
,computer,NN,O
,models,NNS,O
,indicate,VBP,O
,Edouard,NNP,MISC
,is,VBZ,O
,going,VBG,O
,to,TO,O
,turn,VB,O
,to,TO,O
,the,DT,O
,west-northwest,JJS,O
,on,IN,O
,Sunday,NNP,O
,and,CC,O
,miss,VB,O
,the,DT,O
,islands,NNS,O
,",",",",O
, ,O,
,he,PRP,O
,added,VBD,O
,.,.,O
Sentence: 2224,At,IN,O
,11,CD,O
,a.m.,NN,O
,EDT,NNP,O
,(,(,O
,1500,CD,O
,GMT,NNP,MISC
,),),O
,",",",",O
,Edouard,NNP,MISC
,was,VBD,O
,"1,130",CD,O
,miles,NNS,O
,east,JJ,O
,of,IN,O
,the,DT,O
,Lesser,NNP,LOC
,Antilles,NNPS,LOC
,and,CC,O
,moving,VBG,O
,west,RB,O
,at,IN,O
,14,CD,O
,mph,NN,O
,(,(,O
,25,CD,O
,kph,NN,O
,),),O
,.,.,O
Sentence: 2225,Its,PRP$,O
,exact,JJ,O
,position,NN,O
,was,VBD,O
,latitude,NN,O
,14.5,CD,O
,north,RB,O
,",",",",O
,longitude,NN,O
,44.2,CD,O
,west,NN,O
,.,.,O
Sentence: 2226,-DOCSTART-,-X-,O
,France,NN,LOC
,hands,NNS,O
,suspected,VBD,O
,ETA,NNP,ORG
,member,NN,O
,to,TO,O
,Spain,NNP,LOC
,.,.,O
Sentence: 2227,PARIS,NNP,LOC
,1996-08-24,CD,O
,France,NNP,LOC
,on,IN,O
,Saturday,NNP,O
,handed,VBD,O
,a,DT,O
,suspected,VBN,O
,member,NN,O
,of,IN,O
,the,DT,O
,Basque,JJ,MISC
,separatist,JJ,O
,group,NN,O
,ETA,NNP,ORG
,to,TO,O
,Spanish,JJ,MISC
,authorities,NNS,O
,",",",",O
,French,NNP,MISC
,Interior,NNP,ORG
,Ministry,NNP,ORG
,officials,NNS,O
,said,VBD,O
,.,.,O
Sentence: 2228,Ignacio,NNP,PER
,Olascoaga,NNP,PER
,Mugica,NNP,PER
,",",",",O
,who,WP,O
,had,VBD,O
,just,RB,O
,ended,VBN,O
,a,DT,O
,prison,NN,O
,sentence,NN,O
,in,IN,O
,France,NNP,LOC
,",",",",O
,is,VBZ,O
,suspected,VBN,O
,of,IN,O
,having,VBG,O
,taken,VBN,O
,part,NN,O
,in,IN,O
,several,JJ,O
,guerrilla,NN,O
,attacks,NNS,O
,in,IN,O
,Spain,NNP,LOC
,.,.,O
Sentence: 2229,ETA,NNP,ORG
,(,(,O
,Basque,NNP,ORG
,Homeland,NNP,ORG
,and,CC,ORG
,Freedom,NNP,ORG
,),),O
,has,VBZ,O
,killed,VBN,O
,about,IN,O
,800,CD,O
,people,NNS,O
,in,IN,O
,its,PRP$,O
,campaign,NN,O
,for,IN,O
,an,DT,O
,independent,JJ,O
,Basque,NNP,MISC
,state,NN,O
,since,IN,O
,the,DT,O
,1960s,NNS,O
,.,.,O
Sentence: 2230,-DOCSTART-,-X-,O
,German,JJ,MISC
,troops,NNS,O
,to,TO,O
,remain,VB,O
,in,IN,O
,Bosnia,NNP,LOC
,for,IN,O
,1997--Ruehe,CD,MISC
,.,.,O
Sentence: 2231,BONN,NN,LOC
,1996-08-24,CD,O
,Defence,NN,O
,Minister,NNP,O
,Volker,NNP,PER
,Ruehe,NNP,PER
,said,VBD,O
,that,IN,O
,German,JJ,MISC
,troops,NNS,O
,would,MD,O
,stay,VB,O
,on,IN,O
,in,IN,O
,Bosnia,NNP,LOC
,next,JJ,O
,year,NN,O
,as,IN,O
,part,NN,O
,of,IN,O
,an,DT,O
,international,JJ,O
,force,NN,O
,to,TO,O
,ensure,VB,O
,the,DT,O
,establishment,NN,O
,of,IN,O
,peace,NN,O
,",",",",O
,a,DT,O
,newspaper,NN,O
,reported,VBD,O
,on,IN,O
,Saturday,NNP,O
,.,.,O
Sentence: 2232,The,DT,O
,current,JJ,O
,NATO-led,JJ,MISC
,peace,NN,O
,force,NN,O
,(,(,O
,IFOR,NNP,ORG
,),),O
,in,IN,O
,Bosnia,NNP,LOC
,is,VBZ,O
,due,JJ,O
,to,TO,O
,return,VB,O
,home,NN,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,the,DT,O
,year,NN,O
,.,.,O
Sentence: 2233,But,CC,O
,Ruehe,NNP,PER
,told,VBD,O
,Bild,NNP,ORG
,am,VBP,ORG
,Sonntag,NNP,ORG
,in,IN,O
,an,DT,O
,interview,NN,O
,that,IN,O
,a,DT,O
, ,O,
,new,JJ,O
,and,CC,O
,different,JJ,O
,mandate,NN,O
, ,O,
,for,IN,O
,the,DT,O
,troops,NNS,O
,would,MD,O
,be,VB,O
,agreed,VBN,O
,on,RP,O
,for,IN,O
,next,JJ,O
,year,NN,O
,after,IN,O
,the,DT,O
,current,JJ,O
,mandate,NN,O
,expires,VBZ,O
,in,IN,O
,December,NNP,O
,.,.,O
Sentence: 2234, ,O,
,After,IN,O
,the,DT,O
,(,(,O
,Bosnian,NNP,MISC
,),),O
,elections,NNS,O
,(,(,O
,on,IN,O
,September,NNP,O
,14,CD,O
,),),O
,the,DT,O
,troops,NNS,O
,will,MD,O
,start,VB,O
,being,VBG,O
,reduced,VBN,O
,from,IN,O
,the,DT,O
,beginning,NN,O
,of,IN,O
,October,NNP,O
,from,IN,O
,"60,000",CD,O
,to,TO,O
,about,IN,O
,"20,000",CD,O
,.,.,O
Sentence: 2235,A,DT,O
,completely,RB,O
,new,JJ,O
,and,CC,O
,different,JJ,O
,mandate,NN,O
,will,MD,O
,be,VB,O
,agreed,VBN,O
,for,IN,O
,next,JJ,O
,year,NN,O
,",",",",O
, ,O,
,Ruehe,NNP,PER
,said,VBD,O
,.,.,O
Sentence: 2236, ,O,
,The,DT,O
,defence,JJ,O
,ministers,NNS,O
,will,MD,O
,begin,VB,O
,negotiations,NNS,O
,for,IN,O
,this,DT,O
,at,IN,O
,the,DT,O
,beginning,NN,O
,of,IN,O
,September,NNP,O
,at,IN,O
,a,DT,O
,NATO,NNP,ORG
,meeting,NN,O
,",",",",O
, ,O,
,he,PRP,O
,told,VBD,O
,the,DT,O
,newspaper,NN,O
,in,IN,O
,an,DT,O
,interview,NN,O
,",",",",O
,excerpts,NNS,O
,of,IN,O
,which,WDT,O
,were,VBD,O
,released,VBN,O
,ahead,RB,O
,of,IN,O
,publication,NN,O
,on,IN,O
,Sunday,NNP,O
,.,.,O
Sentence: 2237, ,O,
,But,CC,O
,we,PRP,O
,must,MD,O
,avoid,VB,O
,giving,VBG,O
,the,DT,O
,impression,NN,O
,this,DT,O
,peace,NN,O
,deployment,NN,O
,in,IN,O
,former,JJ,O
,Yugoslavia,NNP,LOC
,is,VBZ,O
,being,VBG,O
,perceived,VBN,O
,in,IN,O
,the,DT,O
,long,JJ,O
,run,NN,O
,as,IN,O
,an,DT,O
,occupation,NN,O
,.,.,O
Sentence: 2238,On,IN,O
,the,DT,O
,other,JJ,O
,hand,NN,O
,we,PRP,O
,must,MD,O
,prevent,VB,O
,any,DT,O
,return,NN,O
,of,IN,O
,war,NN,O
,and,CC,O
,massacres,NNS,O
, ,O,
,he,PRP,O
,said,VBD,O
,.,.,O
Sentence: 2239,-DOCSTART-,-X-,O
,Italian,JJ,MISC
,comics,NNS,O
,hope,VBP,O
,independence-joke,JJ,O
,'s,POS,O
,on,IN,O
,Bossi,NNP,PER
,.,.,O
Sentence: 2240,ORVIETO,RB,LOC
,",",",",O
,Italy,NNP,LOC
,1996-08-24,CD,O
,A,DT,O
,group,NN,O
,of,IN,O
,Italian,JJ,MISC
,comics,NNS,O
,hope,VBP,O
,the,DT,O
,joke,NN,O
,will,MD,O
,be,VB,O
,on,IN,O
,separatist,JJ,O
,leader,NN,O
,Umberto,NNP,PER
,Bossi,NNP,PER
,next,JJ,O
,month,NN,O
,when,WRB,O
,they,PRP,O
,lead,VB,O
,the,DT,O
,ancient,JJ,O
